x,y,cluster
0.1443546930645901,0.10016455251708332,0
-0.3046184025571622,-0.134067078451857,1
0.1674999584218777,0.16525972606917877,0
0.14918674282427397,0.11298639394252745,0
0.16658566841399633,0.16435673183299823,0
-0.30537627754773267,-0.13550846405555475,1
-0.3086002789021281,-0.1363281709331503,1
0.13612882453232503,0.17297037772137305,0
-0.30463206689776673,-0.13487666265736112,1
0.09051986020538468,-0.1578246167550591,0
0.09344851125028407,-0.15941556108401006,0
0.09140673669140997,-0.15317905226922848,0
0.13617482584052126,0.17511870875896585,0
0.0912577973784959,-0.15391996046836826,0
0.151246545464353,0.1158581136133047,0
-0.2700623576860099,0.23765708568880772,1
0.14394589465561086,0.11638786854692072,0
0.13699091770004107,0.17426580404543415,0
-0.32369886915073676,0.17460116298276374,1
0.14918552846031594,0.11427269259288717,0
-0.30406204244849167,-0.13752942061495943,1
-0.306538962000089,-0.1349357825441201,1
0.13963171925523135,0.11195990215533119,0
0.0893557533758175,-0.15272394800242722,0
0.14369801832412288,0.11491378592954582,0
0.16643921418651672,0.16594337413616705,0
0.16559986421125744,0.16349374764558022,0
0.09193348570087936,-0.15628794620661543,0
0.09327009408797751,-0.16055699437848034,0
0.13439796012942914,0.17144509114547377,0
0.13546214386360322,0.17325484692352514,0
0.13498866708580565,0.17063661044746956,0
-0.27211257825645857,0.23918779335877552,1
-0.3111985014587147,0.1634775764698731,1
0.16423477928732566,0.16297016553579363,0
0.0908435397958372,-0.15326878767127144,0
0.09385242747537016,-0.15836510779037877,0
0.08856945604216555,-0.15413623822414646,0
0.09259142903741738,-0.15840788553746438,0
0.13676186030661297,0.17374994596443397,0
0.14811360091440062,0.11640146109924768,0
-0.31563299641942427,0.17074066516035072,1
0.16520152954795245,0.16224050097306678,0
0.09156842582871257,-0.15339636324750833,0
0.16699955601946967,0.16544068046948374,0
0.14836537064402228,0.11316996524357784,0
0.09167272799694832,-0.15490491994809413,0
-0.2961309053159275,0.18132523211545612,1
0.16695386469530227,0.16489465404155987,0
0.1494935497655703,0.11300921268518413,0
0.09028601353523916,-0.15347941681775004,0
0.09079387234135838,-0.15197500909457898,0
-0.30585191454570515,-0.1340997581861445,1
0.14586063496859436,0.11139051001587541,0
0.09156530099170258,-0.15475634597984506,0
0.14350459974484384,0.11606225365369295,0
0.09220660084673327,-0.15413744923341025,0
0.09264441119587749,-0.15179063496122047,0
0.0919071616327796,-0.1523232939145698,0
0.09143341332031991,-0.15420111466013697,0
0.09033453900785511,-0.15426761384262597,0
0.09172336091146943,-0.15384511212752286,0
0.09091055732131852,-0.15169358245381184,0
0.15922168271411105,0.08562011185161585,0
0.09105924688285487,-0.15583680436977432,0
-0.30491567939801695,-0.13509654783394837,1
0.1430485807667638,0.10179954813270316,0
-0.30498670991778615,-0.13388910884047495,1
0.09200064867183932,-0.15284961390429885,0
0.1373667279624456,0.17405211357900793,0
0.09078564213933353,-0.15386141766226857,0
0.13578196668804915,0.17269522674720036,0
0.09192217303680095,-0.15437532909080673,0
0.09133994689006722,-0.15350318611383829,0
0.16559660754237934,0.16640651370159038,0
0.09068146165971169,-0.1542001034281254,0
-0.30649612891687794,-0.1339690154093136,1
0.09146479823126301,-0.15260284697260906,0
-0.3089236886196589,0.16403024709434366,1
0.09177967899976879,-0.15461011330959704,0
0.14193803441254493,0.11376185874098713,0
0.15057397578729426,0.11521453861535721,0
-0.27532049470506076,0.24060338849776133,1
0.14448731575264065,0.1141313206117278,0
-0.30556826766599127,-0.13400395809039747,1
0.09225263134675596,-0.15604367315190953,0
-0.30613667689750623,-0.1361050064011132,1
-0.27150446511854165,0.2390475688410312,1
0.14904645573492573,0.11351195127338946,0
0.13322971394615207,0.1742345196801618,0
0.15012047359240036,0.11513622486675207,0
0.09157251317837818,-0.1510997344798,0
-0.29907329381385256,0.1791031858619073,1
-0.3061537146380199,-0.13587744833424578,1
-0.3084095043612647,-0.13649487763804155,1
-0.3044489015565162,0.2449981485983081,1
0.09286824432333834,-0.15622162475797852,0
0.1439017732852796,0.11367123386116935,0
0.14545314477255386,0.11303498951190905,0
0.09087036544206926,-0.15298960828391683,0
-0.3138724652274714,0.2437828891288868,1
0.14367402036488816,0.1148128833682616,0
0.09200354211369563,-0.15508146792782196,0
0.1345891455414083,0.17051573968162556,0
-0.3166987786038721,0.17106729088052672,1
0.1443827355464963,0.11645308809345503,0
-0.29978531704935757,0.1779409178361501,1
0.14801499545086194,0.11681441632831098,0
0.09078010146452899,-0.15535546787645674,0
0.1663678545136157,0.16556129804427158,0
0.14975159907690044,0.11521803887603098,0
-0.307027952600533,-0.13433551038107067,1
0.16641632645881846,0.1643548792720982,0
0.14646268782877106,0.11477348482118027,0
-0.2998119266208805,0.17887265575743413,1
-0.2806365136981301,0.2457016217947239,1
-0.30267799656099287,0.24077037623094877,1
0.09593052314065767,-0.16155624021490927,0
0.09002574779047964,-0.15367245909456206,0
-0.3191101833464412,0.17331634765461496,1
-0.30598257718336414,-0.13299041124339345,1
-0.3009813935036913,0.1778614106186559,1
-0.30601418425081744,-0.13617277979836315,1
-0.3083894071579005,-0.13485864164440015,1
0.14472040026287353,0.10063515312645822,0
0.0897812253534425,-0.15202131720131165,0
-0.3075441026546246,-0.13332343599937999,1
0.14650493657320068,0.1134117817833276,0
0.14968326210932786,0.11277218268146225,0
0.13674750257446308,0.17422459591788172,0
0.13698382712141785,0.17259447696429792,0
0.1504048331929534,0.11527871835449514,0
0.09214838873118385,-0.15397736739586668,0
0.09216255320889818,-0.15224063928956072,0
0.10271732650533352,-0.1742126091098817,0
0.1664391319773572,0.16533103653411982,0
0.09055703512814328,-0.15273423657832352,0
-0.3149213027565418,0.16897221697387171,1
0.0903045364907381,-0.15305699710166468,0
0.09418402909805919,-0.15857396749712116,0
0.09079235799081564,-0.15233893644900728,0
0.16652310276959797,0.16349627826433913,0
-0.3044363275947829,-0.13480546831832876,1
0.14706115080539245,0.11418311393382205,0
0.09229463337524198,-0.152499241410875,0
-0.30827126234505375,0.16290029399975664,1
0.16771259352687612,0.16514135258183385,0
0.11138568612240322,-0.18512467953398612,0
0.13532458705535225,0.1709649615311774,0
0.16612070441864224,0.16454652905021205,0
-0.30044912238053373,0.2375239324511116,1
0.09023875461274629,-0.15732670040337232,0
0.09158924443960031,-0.153071217616669,0
0.13702984022946865,0.1741551398639629,0
0.09102091532982348,-0.15263662249882146,0
0.09074374027947518,-0.1552284509334644,0
0.09111876874851627,-0.15468395612243366,0
0.1546894651360009,0.11065924984789444,0
0.09084662151754964,-0.15339147062593345,0
-0.3075907508252665,-0.13365277350245772,1
-0.3159570617683374,0.1644661200833252,1
0.14349944854388616,0.09990499094119082,0
0.09168198380437591,-0.15618150576756107,0
-0.30472691688921194,-0.13504403023022987,1
0.14297870702532617,0.11628558866787805,0
0.09233797240346552,-0.15897043972239774,0
0.09172508107783149,-0.15656320402166246,0
0.09162383934881818,-0.15344369285742832,0
0.14375846171095066,0.10039798028746064,0
-0.30455567104329634,-0.13381876600878134,1
0.0917165529911896,-0.15727361525842862,0
-0.30409546311666086,0.24421068931841353,1
-0.3071679486067218,-0.13594244708263334,1
0.09125980743792,-0.15362173127032777,0
0.09062697308630767,-0.1542017792415428,0
-0.30320413206474167,0.23901374712761606,1
0.09226926362435274,-0.1545495816375995,0
0.14383084050410902,0.11389820626046365,0
0.08996406693647828,-0.15760469347880182,0
0.091101551311802,-0.15392798433533525,0
0.17241091858906635,0.16731753067317082,0
0.13627989678589533,0.17237060029729223,0
0.13605228028930277,0.17321748397883543,0
-0.3046029012681638,-0.1349383881738603,1
0.1646998253965107,0.16215229171045642,0
0.09180104466982586,-0.15254428887685642,0
-0.27290604528091644,0.24141656425170763,1
-0.3038809019999905,0.24131434379717787,1
0.14386800817120515,0.10000833406396838,0
-0.3120792949185323,-0.14071094198028022,1
-0.30447023193695416,-0.1346688918787891,1
-0.30327393636932054,-0.1321062109828478,1
0.16311814773330158,0.1613547937686895,0
0.09314387424088237,-0.15689258731030173,0
0.13523886751643646,0.17230242832573808,0
-0.3066503908143547,-0.13525429527725888,1
0.16632392177099772,0.16402882002972236,0
0.14942081468064997,0.11255616116590692,0
-0.3056544007999414,-0.13343905348525656,1
-0.30443439841691167,-0.13483438475925782,1
0.09414436932291974,-0.15893695894065407,0
0.14886751089821407,0.11354677467111803,0
0.1655224072090205,0.16269358996430247,0
0.09234557990306437,-0.15254670353403868,0
0.09087095922025319,-0.15359699259599513,0
0.16614372234526203,0.16307517260805585,0
-0.3016638286228896,0.23907506801707634,1
0.13505709755044842,0.1731426487869623,0
-0.3049314271956248,0.2443532645743682,1
0.16664751946878725,0.16349246464535455,0
0.1673096597256049,0.165922550422046,0
0.09205128846709924,-0.15347299209000298,0
0.09210252550559979,-0.15828694680076774,0
-0.3069896993710815,-0.134685711736105,1
0.09105326014887999,-0.15479326292378162,0
0.09226624986040309,-0.15742092801824994,0
-0.3121337083647649,0.1639453607770132,1
-0.30755734766808224,-0.13445255706613385,1
0.09222700569655003,-0.15440296981392507,0
0.09103422666544767,-0.15463325268615424,0
0.1565578849795528,0.08256244301357313,0
0.09126413299564716,-0.15302863624220053,0
0.15055906257103951,0.11344761303685914,0
-0.3101077851284691,-0.13679246258485162,1
0.14923367204985727,0.11387461350898034,0
0.09117385411207635,-0.15265598369546218,0
0.0920559238833511,-0.15315890723878461,0
0.09218081643862455,-0.1521135365859044,0
0.1499591486094508,0.11390241372044581,0
0.09185989456916083,-0.15281811551791755,0
0.09144026777449782,-0.15347350878502347,0
0.16579840405803395,0.16351445840371676,0
0.1352197756456249,0.17126328469523194,0
-0.30537850335541256,0.24359461891723092,1
0.09129731845931106,-0.15307645901078065,0
-0.3065351389793974,-0.13437831108963028,1
0.09351838240590633,-0.1580755537977236,0
0.0935747146926865,-0.1587919365288764,0
0.08813371538576303,-0.1555425201338507,0
0.09087356311846238,-0.15441524832687217,0
-0.3184015545456252,0.17175152727245208,1
0.16615660591091758,0.1615487624455786,0
0.09168855098095098,-0.1527938016569013,0
0.14927008497700503,0.11627780045532224,0
-0.30432156426458457,-0.13453333312172236,1
0.13693643243899584,0.17547392762799555,0
-0.30014417917135033,0.1790458084103831,1
0.09291924882149331,-0.15989440252114864,0
0.09242798652326324,-0.15628148605346306,0
-0.30470118951354835,-0.13486465200951583,1
-0.30466114649880277,-0.13385583524520817,1
-0.3063659450869164,-0.13496162547460389,1
0.09131671376079349,-0.15257931550810153,0
0.0913020965914743,-0.1522113116395399,0
0.09145534438155398,-0.15327815596859937,0
-0.3061218159329703,-0.13620847730940058,1
0.13473369418477654,0.17275816553277734,0
0.0902582899964371,-0.15330312418697611,0
0.09037279486079755,-0.15568957431165192,0
0.08984567083872631,-0.154823081870971,0
0.13596650678432706,0.1733029835298144,0
0.0906201974249163,-0.15387127366066208,0
-0.30817116820868873,-0.1332975766122143,1
0.091317853279747,-0.15318614860026075,0
0.1667203679453126,0.1639492063370977,0
0.09233682701641595,-0.15507671722519112,0
-0.3141565479772179,-0.13850757190424146,1
0.09127752578982944,-0.1572910378029795,0
0.091741156117537,-0.1544220456920802,0
-0.32418208975497187,0.25823744890783806,1
0.09095944129949979,-0.1556801160389978,0
0.14945790820593202,0.11414741881065775,0
0.09161329566036168,-0.15398724315144482,0
0.09095908310959437,-0.15479877842337217,0
0.16419928182444463,0.16216679680020682,0
0.0946700584429429,-0.16658307130175892,0
0.09032151869474375,-0.157198211050935,0
0.14882694210177871,0.11567984298548528,0
0.14479169693505625,0.1107767602380272,0
-0.3055414498849899,0.24403838756946775,1
0.1627722535530698,0.16262277073000114,0
0.09206955253240207,-0.15634171944684544,0
0.09226144463676036,-0.15458767451401462,0
0.09147344174615103,-0.15300180845469832,0
0.16652654847779338,0.1655625459216077,0
0.1420705639826149,0.10070533464779545,0
0.14293904206690983,0.10031589498570964,0
0.09124772663405202,-0.15333685000484631,0
-0.30464398491311523,-0.13488313673024838,1
0.1366744642352838,0.17425289212664488,0
-0.3075479288908618,-0.13623900119940605,1
-0.3056222064653862,-0.13436167730017448,1
0.1662180549190269,0.16318745011947178,0
0.10625682084233803,-0.18630451082243243,0
0.09076148462380906,-0.157630242319933,0
0.09199239502516882,-0.1534760785527432,0
0.09152917134137993,-0.15324939228952372,0
0.09111452540660452,-0.1531120786787645,0
0.09207497835655615,-0.1543682583839087,0
0.16540539691018494,0.16248836706544342,0
0.17022157085063983,0.1675551751573725,0
-0.3046756667559494,-0.13352685749799437,1
0.09091717079326744,-0.15499566657102767,0
-0.3043909295886979,0.24278459081482098,1
-0.3048942857602061,0.24486484312806797,1
0.13597895827186954,0.17346737088435482,0
0.16682808024451726,0.16554842730930178,0
0.08953025230968717,-0.15640004144717484,0
0.14458596452137346,0.10226907065045938,0
0.1673557123169477,0.166048307011652,0
0.09234324685702056,-0.16304018857906707,0
0.13631481876165233,0.11028670246108546,0
0.14477283601227903,0.102451080474689,0
0.15067125775712,0.1140915011162012,0
0.13526403628922576,0.17235134183621897,0
0.13357267433783312,0.11076157656930968,0
0.09308404567831893,-0.1568466477457623,0
0.14957148043097399,0.11343257986931149,0
0.09137858973412637,-0.15435635492631825,0
0.09192847794700944,-0.15489350744252783,0
0.09157251434165517,-0.15397732427852018,0
0.09363702645334994,-0.1573026545713708,0
0.0904645607154436,-0.15393265344542445,0
-0.3076499244132484,-0.13472304886158026,1
-0.3073668342162973,-0.13489027617224247,1
0.09323581196079841,-0.1581045345745388,0
-0.3225255658249614,0.17230587054929875,1
-0.3150035357380522,0.1708667848002818,1
0.09499038270171196,-0.16203994315147083,0
-0.30741524053531394,-0.1361339613044074,1
0.09178490521060431,-0.15172719732055848,0
0.09042298815351449,-0.1537936311940705,0
0.16748559263418425,0.1653132984166681,0
0.09221702356497641,-0.15410665797423362,0
-0.3058191691633537,-0.1349387434537944,1
0.09167010467664563,-0.15442387252722015,0
0.13721170539513036,0.17585454989537797,0
0.16619782683773213,0.1631666805153479,0
0.14405825416102516,0.11550846058789625,0
0.1659324999683753,0.16386664536949752,0
-0.3053975271966793,-0.13673257805929495,1
0.09266933522280839,-0.16615992156399878,0
-0.302210008057959,0.24015696205758177,1
-0.3045306908136973,-0.13319501222680633,1
0.14913710830955723,0.11564664194500025,0
-0.3045176671702331,0.2394946019731825,1
0.13607774445631243,0.17179233762645496,0
-0.30407173295197026,-0.13386545739539044,1
-0.306484244623872,0.24281327766156774,1
0.09143376481212946,-0.15318026887935238,0
0.13524264859248866,0.17082943252630534,0
-0.30599988976412984,-0.13560592918987135,1
-0.3235625037880584,0.17412784664603825,1
0.1328063072539349,0.17061887188954997,0
0.13513900567793585,0.17336335655517232,0
-0.30465563145189917,0.2441381161916121,1
0.09195566771294555,-0.15711640408681657,0
-0.2990994007972117,0.1799321191675548,1
0.09110724347314451,-0.15459066817821654,0
0.0914172992925521,-0.1543023939940027,0
0.09082345786914706,-0.15355924872943003,0
0.14441688815613277,0.10083544728274435,0
0.09025083680288169,-0.153895397832406,0
0.1663842683352635,0.1639365617746659,0
0.14876282550222428,0.11293824070443724,0
-0.3051266081149067,-0.13464268139699365,1
0.09164426749122931,-0.15315144447112597,0
-0.2980516815847365,0.18073671044344344,1
0.09187931784662857,-0.15516802762841148,0
0.16704835601275975,0.16316597625862236,0
0.13601210410227263,0.11088755313531756,0
0.1666240165695901,0.16294091868803637,0
-0.3058674603932376,-0.13441462456859093,1
0.13897041683960515,0.1766818692137913,0
0.09326529940793778,-0.1581799474848585,0
-0.3031812324755068,0.17643379452688107,1
-0.30693343890836966,-0.1385114585418928,1
-0.27044468746819944,0.2391001487548307,1
0.1470921531414923,0.11324319844964546,0
-0.30563586742882803,-0.13465096266031193,1
-0.2722770000771566,0.24053742604968267,1
-0.2964713955949319,0.18140657818204448,1
0.09152612033258414,-0.15542215707425436,0
-0.30451783750103656,0.24458308156635478,1
0.13593371719716382,0.17397436162318108,0
-0.30507940879448425,-0.13444646127928142,1
0.13515205897110472,0.17249799824993448,0
-0.27938072059963126,0.24368992198485087,1
0.16572521773835044,0.16585505578044757,0
-0.27495852530607956,0.24152295121302908,1
-0.30848673050221465,-0.1370876857104461,1
0.0929514947056095,-0.15474851309381166,0
0.09129032499583412,-0.15472509519657704,0
0.14487818844724418,0.10116363239103669,0
-0.30911837087844823,-0.13430888591636558,1
-0.2747036200800758,0.24296788305987269,1
-0.3048311715409805,-0.13355588492142217,1
0.09217300267425028,-0.15427711163382302,0
0.16535393212990085,0.16824944054297564,0
-0.31597625049444283,0.17195407253664724,1
0.09328841572923657,-0.1563896334850845,0
0.09256010302160646,-0.15644421060693484,0
0.14471309386438636,0.11321893935099135,0
0.14960581135057247,0.11586573610624867,0
0.09011484519270227,-0.15658301750763742,0
0.13686947987324022,0.17237969978767373,0
-0.30145163353480914,0.23980234038923579,1
-0.3077879558159358,-0.13489135506491506,1
0.133888710480021,0.17155381743696368,0
0.09154564500116179,-0.15573661246733547,0
0.09068888809229741,-0.1528403754618876,0
0.09308032961282195,-0.15765616933484058,0
-0.30510237300574705,-0.13382408942330692,1
0.09040956954564715,-0.152531033309586,0
0.13516520757150552,0.17329730380705044,0
-0.3020979891923022,0.23978346987149798,1
-0.30268882467478897,0.24282506044473576,1
0.13586039946220618,0.1732081059228841,0
0.09113200941022444,-0.15242918952900417,0
0.16423302842254328,0.16606052788569944,0
-0.3050432811117216,-0.1352975620502435,1
0.09390330712707269,-0.1586748605987034,0
0.16652958321466269,0.16470263631004867,0
0.13512182849782617,0.17554594668251744,0
0.09372395642347123,-0.1639878339241361,0
0.1656003683830888,0.16260394781534718,0
0.14976806301201212,0.11447116463466571,0
-0.30012271872070945,0.17956390100535546,1
0.13635474379001516,0.11132513833022524,0
0.13594546510325412,0.17334362184769736,0
0.16563092236026541,0.16436869416773328,0
0.16551102240872295,0.16260425313457127,0
0.09174138131488778,-0.157496330695921,0
-0.30685931882157164,-0.13715583920100619,1
0.13514204357006634,0.17282666349279216,0
0.09191189991169921,-0.15296512828730077,0
-0.30052426612881356,0.23895439733249607,1
0.09142983005292045,-0.15411044803752164,0
0.09079259450549065,-0.15804666141407772,0
0.1667546502411008,0.16386992940974743,0
0.14982802264320744,0.11533057504345018,0
0.1356089932681442,0.17484861935376858,0
0.09172425538098673,-0.15411216283222778,0
-0.30363914955925414,-0.13503527821115344,1
0.0916528708721856,-0.15356225457486009,0
-0.2992511918087931,0.1796452201824763,1
0.09104511745887738,-0.15231378397796264,0
0.13453213406056738,0.17307475330988842,0
0.13409275048210065,0.17105915914019781,0
0.13473293230922812,0.17380645406807113,0
-0.3058429530550384,-0.13547020903631532,1
0.09407429876895569,-0.15739148853535015,0
-0.30765076677787667,-0.13552463606563867,1
0.0929430995914746,-0.15749165869415205,0
-0.3073229689134512,0.24537858777306285,1
0.144521837844496,0.10087779306666429,0
0.14140211558095844,0.11238898812271124,0
0.09180196354005919,-0.15355315496401162,0
0.09220680154361315,-0.15595086864032462,0
0.1649969303701286,0.16419692512778067,0
0.0919410202932421,-0.1536748908170018,0
0.09185220324871043,-0.15384304215701508,0
0.09193340092310584,-0.1526786026636715,0
0.09336171775228753,-0.160595463669735,0
0.09128435276422857,-0.15232897136374002,0
0.0918017109723289,-0.1555005798666901,0
0.09199632401407491,-0.15330329451192273,0
0.1658428106504147,0.162620420152641,0
0.16640329667586892,0.16349115612277348,0
-0.30599264512685226,-0.1349778316823345,1
0.13715209848062004,0.1734161112536185,0
0.14364870610454902,0.1138221491285407,0
0.16577378485414546,0.16259868577728126,0
-0.31639401762417696,0.17129717462741664,1
0.1639572602781518,0.16134970584118954,0
0.13556044366956352,0.171824997577796,0
0.09231369509351108,-0.15743547712578077,0
0.1666726157882807,0.1650461252420636,0
0.09133305474181935,-0.15341165089121764,0
0.16626112829535666,0.16360312455292794,0
0.16509083505928013,0.16260737664751654,0
0.1507789674425301,0.11669666492682064,0
0.09148927191419162,-0.1560356489081342,0
0.09276997075825372,-0.15569105874504005,0
0.13520919044726604,0.1111565862441537,0
0.16460489557265626,0.16067081282244675,0
0.16664014129382956,0.1656721258830491,0
0.13383342098905152,0.17355966165628148,0
-0.29839914444182825,0.1802138942985595,1
-0.30755385629327686,-0.13384962896790933,1
-0.305051645266937,0.2446501792939215,1
0.14930414236282066,0.11322516643027201,0
0.14919640633951756,0.1136838737124748,0
0.14331283909222203,0.11582244970710939,0
0.09207864062251686,-0.15802660678654334,0
0.09051025092643938,-0.1525005099232484,0
-0.3163353598872662,0.1708745108285456,1
0.09125819562688375,-0.15477197474109694,0
-0.3158206648614325,-0.1407043787321208,1
